Phylostratum	GeneID	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	B24	B25	B26	B27	B28	B32	B33	B34
0.7404580152671757	B4U62_02320	3515	4638	3256	896	1263	1283	3320	2181	3859	3779	3228	3594	3615	2915	2636	1991	1628	2491	3849	1858	2099	1852	358	411	652	1407	1625	68	225	215	258
0.9935230164237798	B4U62_02325	197	121	101	817	736	864	312	214	150	3510	4113	3550	5921	7424	5355	2628	3577	5596	4159	3114	4657	8196	312	117	433	475	1899	854	1390	939	912
0.7404580152671757	B4U62_02330	4904	5298	4059	2103	2072	1953	3787	2423	3816	5019	4046	3678	3024	3068	2529	2396	1967	3572	2826	1420	1806	2583	207	202	280	777	996	71	423	372	632
0.7404580152671757	B4U62_02335	14774	15811	13009	1183	1889	2960	4710	4581	4356	1934	746	1343	427	352	283	642	459	831	556	378	403	273	28	43	203	539	316	12	95	62	126
0.7404580152671757	B4U62_02340	15291	14115	12754	987	1626	2223	4248	4166	4044	1868	600	1217	409	384	259	665	442	763	583	387	421	299	57	70	214	555	363	15	125	75	183
0.7404580152671757	B4U62_02345	12639	12851	10819	1184	1415	2356	5248	4394	4667	1465	610	1094	321	242	205	470	297	555	535	281	340	241	37	69	199	474	293	17	293	191	351
0.7404580152671757	B4U62_02350	7800	7550	6598	610	807	1219	2338	2291	2089	846	363	621	221	191	165	343	207	373	345	195	255	205	43	53	167	317	180	18	203	164	224
0.7404580152671757	B4U62_02355	10873	11013	9193	858	981	1575	3086	3112	2952	1154	455	882	338	269	259	604	385	653	645	384	417	343	190	199	228	568	321	16	249	226	387
0.7404580152671757	B4U62_02360	8925	9785	7779	628	868	1128	2701	2547	2497	968	437	724	388	308	252	505	345	573	544	312	376	373	139	166	145	446	255	8	132	77	190
0.7404580152671757	B4U62_02365	5013	5286	4150	460	687	809	1866	1566	1695	2470	2281	2631	3875	3874	2739	5017	3975	6539	3698	4983	3621	4195	623	658	235	656	559	31	123	104	167
0.9935230164237798	B4U62_02370	1356	1556	1214	2054	2063	2081	2102	1216	1984	2102	2007	1943	2271	1845	1622	1615	1310	2133	2202	1127	1383	1261	204	130	254	787	654	37	314	264	384
0.7404580152671757	B4U62_02375	925	1080	929	1948	1567	1706	1457	879	1339	1611	1635	1480	1713	1510	1225	1225	1039	1675	1758	967	1112	1055	120	140	145	601	527	21	297	261	383
0.7404580152671757	B4U62_02380	5657	5700	5011	9072	7047	7206	8026	5310	7351	7505	6573	6831	6124	4504	3760	5048	3988	6460	5110	3027	3779	4597	359	412	785	2275	1855	166	12167	8878	14636
0.7404580152671757	B4U62_02385	5760	5840	4851	24890	14479	17049	9900	7117	9420	12096	11012	10740	13417	10661	9464	9374	6810	10464	22823	12447	12831	8376	1956	2886	1999	5244	3948	285	8180	6578	10977
0.7404580152671757	B4U62_02390	1936	2024	1753	3604	2404	2515	1701	1317	1876	2879	3065	2729	5578	4698	3925	3372	2925	3781	8044	6121	6116	7288	1016	889	1430	4068	3367	272	21413	17305	24328
0.7404580152671757	B4U62_02395	1766	2086	1398	1315	1085	957	453	436	607	1817	1881	1665	2958	2550	2036	2445	2011	3187	2572	2055	2104	3665	480	518	1944	1987	2133	616	523	407	715
0.7404580152671757	B4U62_02400	102	60	43	161	86	85	44	50	62	1099	850	753	1200	1544	1200	1089	1356	1934	1322	1091	1318	4691	170	256	2404	1818	4339	196	61	80	122
0.7404580152671757	B4U62_02405	369	256	129	758	324	420	69	66	82	5987	5746	3983	2857	6337	4810	5488	7708	11959	4636	4275	5527	31930	1670	1884	12612	10851	23383	1404	1363	1503	1558
0.7404580152671757	B4U62_02410	254	207	108	723	275	394	98	83	58	3357	3011	2354	1246	3084	2197	2912	3766	6691	2485	1726	1938	19318	769	1180	6362	6151	13962	676	830	883	1010
0.7404580152671757	B4U62_02415	574	613	424	1807	1130	1357	867	509	957	1798	1582	1260	1521	1339	1267	1083	857	1308	1271	828	1010	1014	144	178	224	439	641	14	95	95	174
0.7404580152671757	B4U62_02420	2892	1590	968	5082	3256	3292	1419	978	1390	33457	28871	21674	54970	63600	49890	41271	40301	58268	26650	22841	26502	74671	3838	3277	19162	36499	80466	3352	8186	6885	8084
0.7404580152671757	B4U62_02425	1394	1234	882	576	498	265	293	187	282	761	624	532	348	681	474	529	483	809	474	230	296	648	137	187	446	1055	1376	70	270	241	302
0.7404580152671757	B4U62_02430	719	882	586	1251	979	1079	1824	1532	2599	3287	3260	3194	4518	3575	3346	1281	1133	1587	1312	452	726	930	110	109	83	283	409	14	585	513	693
0.7404580152671757	B4U62_02435	463	473	429	290	289	277	447	325	521	543	554	542	396	373	289	191	200	309	301	126	189	221	23	17	18	104	82	9	69	49	93
0.7404580152671757	B4U62_02440	7003	7456	6367	6870	4794	5378	6971	4686	7759	7370	6179	6386	4888	3760	3433	4105	3197	5565	4340	2143	2663	4201	419	492	631	1845	1481	84	5666	4187	6730
0.8730048577376821	B4U62_02445	305	283	232	376	393	330	295	175	287	577	490	496	1137	885	806	475	454	650	470	451	500	1042	138	187	276	298	615	27	135	164	219
0.8730048577376821	B4U62_02450	88	56	69	86	84	67	74	46	57	146	134	131	473	335	321	162	154	187	189	190	191	590	88	105	174	179	374	18	59	69	98
0.7404580152671757	B4U62_02455	216	155	136	263	243	236	187	119	178	217	216	174	298	268	233	166	131	231	154	147	138	294	41	49	96	102	185	11	66	64	129
0.7404580152671757	B4U62_02460	137	92	100	131	105	114	113	92	119	129	103	106	141	153	143	110	85	115	78	82	84	206	36	42	53	86	144	6	43	46	74
0.8730048577376821	B4U62_02465	420	342	307	449	417	372	284	223	297	333	271	266	260	363	312	216	225	298	175	157	178	424	42	51	125	115	238	12	154	111	227
0.7404580152671757	B4U62_02470	3893	3496	3146	1000	1009	1069	1641	1120	1779	3818	3301	3198	4939	4187	3581	1964	1938	2706	2475	1726	1710	3121	1304	1562	974	2158	2334	134	2836	2208	3422
0.7404580152671757	B4U62_02475	44	44	38	27	18	29	27	19	33	61	52	51	72	85	60	67	37	64	106	61	71	102	23	29	29	68	49	3	57	63	128
0.7404580152671757	B4U62_02480	2997	2611	1853	4677	2053	2885	1471	1045	1204	18793	16776	11836	25117	30356	28027	13501	15731	23446	18471	15693	16214	55310	13356	17908	24703	21245	49911	1901	9207	10558	11742
0.8730048577376821	B4U62_02490	1768	2102	1553	502	685	708	1433	841	1535	4025	3923	3871	4859	5482	4206	3413	3210	4432	4473	3243	3425	3816	1100	1156	1260	2749	3247	328	950	726	995
0.7404580152671757	B4U62_02495	2194	2124	1848	2847	2005	1987	2947	1252	2343	8716	5680	5769	10185	10530	7995	9409	7544	12285	7899	6485	5907	8741	2938	3725	1793	3907	3766	268	69344	52065	87768
0.8730048577376821	B4U62_02500	1234	949	621	2095	733	1419	231	181	144	12522	10314	9185	7416	12402	11102	8978	10571	16510	8359	7140	7794	31515	6377	9138	23408	20737	46731	2405	5512	6345	7669
0.7404580152671757	B4U62_02505	142	112	62	859	423	530	112	104	75	1668	1609	1122	1563	2315	1722	1411	1712	2407	1372	1322	1491	3970	251	271	1504	1504	3427	117	1289	1414	1345
0.7404580152671757	B4U62_02510	1007	1381	842	340	399	484	1004	562	970	819	807	760	525	480	379	396	347	517	561	296	384	316	45	42	44	149	150	1	35	38	91
0.8945176960444137	B4U62_02515	5190	3999	2501	11549	6679	7326	1433	1113	671	58268	62757	43393	27261	62745	38527	47106	67531	102915	34791	43600	60574	138979	4616	2840	29741	51093	141532	22705	29315	24485	22573
0.7404580152671757	B4U62_02520	597	659	525	229	208	203	450	287	486	832	796	647	594	738	610	617	552	888	572	381	431	1134	136	141	272	552	753	40	45	56	71
0.8730048577376821	B4U62_02525	711	812	583	248	244	247	657	425	572	1036	1096	893	731	900	669	697	769	1087	708	483	529	1460	146	203	408	632	901	64	62	85	86
0.7404580152671757	B4U62_02530	2107	2037	1351	3670	1418	2065	655	571	671	20245	19053	14901	6702	18914	14453	14368	18614	35654	10397	9161	10355	86830	7368	11341	35233	38754	77636	6561	1825	2085	2177
0.7404580152671757	B4U62_02535	957	1015	803	458	468	474	636	483	791	876	901	812	905	783	625	639	471	758	788	485	588	749	83	101	99	384	292	20	169	144	247
0.7404580152671757	B4U62_02540	296	346	223	171	192	195	242	148	240	357	455	319	224	238	177	238	159	266	227	185	189	199	59	60	72	152	153	5	141	126	231
0.7404580152671757	B4U62_02545	136	173	106	112	80	90	103	57	111	142	180	137	106	86	79	99	80	109	89	80	90	123	27	24	30	75	85	7	98	69	164
0.7404580152671757	B4U62_02550	523	728	517	449	287	430	774	511	863	3524	5180	3817	2048	1322	1186	951	830	1035	32081	10357	10546	1062	353	505	260	1026	873	63	5512	5571	6646
0.7404580152671757	B4U62_02555	5358	5704	5010	3164	3349	3393	5057	3368	5593	8871	7808	8184	12150	12449	9134	12426	10372	16297	10477	7436	8156	13158	977	972	1073	3025	2389	193	3373	2535	3928
0.7404580152671757	B4U62_02560	2322	2443	1895	1178	1295	1343	2177	1515	2484	1711	1410	1503	942	884	643	1390	945	1778	868	437	715	1148	52	67	111	388	298	13	147	139	227
0.7404580152671757	B4U62_02565	2185	2335	1928	914	1257	1085	2059	1452	2264	1674	1420	1411	876	769	656	1300	804	1607	822	431	652	997	64	69	135	426	324	19	474	361	658
0.9935230164237798	B4U62_02570	1511	1818	1286	4594	4530	4733	5524	4475	8074	9887	10151	10482	6372	4403	4385	2917	2458	3520	2030	850	1300	1307	61	63	239	837	1246	39	847	739	842
0.7404580152671757	B4U62_02575	1639	1921	1400	2803	1969	2339	3425	2309	4175	4090	3929	3490	3465	2841	2646	1870	1442	2513	3032	1543	1522	2342	400	492	525	1202	1366	65	2267	1932	3047
0.9935230164237798	B4U62_02580	29	26	23	93	108	134	666	494	481	627	939	781	309	337	275	101	80	95	98	45	57	81	5	8	19	94	75	3	160	180	113
0.9310663890816564	B4U62_02585	21	43	29	98	118	125	538	451	387	588	739	607	307	315	233	106	102	158	76	78	85	179	6	8	28	113	118	5	100	116	85
0.7404580152671757	B4U62_02590	2072	2089	1626	2144	1777	1892	1414	1041	1614	1750	1534	1552	1955	1682	1348	1580	1299	1832	2090	1367	1405	1412	352	428	629	1250	1296	93	791	657	994
0.7404580152671757	B4U62_02595	3960	5129	3856	2926	3040	2772	2098	1489	2102	1781	1477	1656	1292	1126	939	810	745	1065	1064	565	648	821	47	54	255	573	617	67	170	130	178
0.7404580152671757	B4U62_02600	9054	10003	7510	6688	6300	6476	8508	5828	8457	8992	7880	8187	6976	5550	4809	4961	3864	6193	4947	3104	3416	4571	597	654	633	2135	1811	111	1614	1357	1634
0.7404580152671757	B4U62_02605	3645	3611	3078	3180	2804	2891	4180	2817	4258	4461	3956	3932	4459	3172	2858	2656	2007	3243	2257	1721	1920	2302	231	280	242	859	806	33	824	662	901
0.7404580152671757	B4U62_02615	53268	58338	47006	19515	20633	19558	39029	25889	37609	41781	34860	36025	31462	31145	24043	32574	26383	46567	30738	17093	20279	31320	2669	3211	5239	14565	13836	1163	21807	17716	25373
0.7404580152671757	B4U62_02620	1684	1842	1485	1267	1407	1355	2143	1571	1949	3061	2365	2548	1421	1767	1301	1624	1459	2389	1878	1089	1184	1096	89	102	175	518	662	46	2198	1953	2283
0.7404580152671757	B4U62_02625	5106	4803	4020	2369	2362	2315	4581	3223	4567	7020	5464	5478	3624	3596	2872	4393	3349	5712	4302	2136	2478	2781	281	297	306	1115	1125	78	2097	2084	2277
0.7404580152671757	B4U62_02630	1559	1730	1394	663	723	773	1735	1017	1601	2055	2011	1982	2520	2742	1917	1875	1634	2470	2413	1369	1501	2498	423	515	504	1159	1194	79	837	684	1088
0.7404580152671757	B4U62_02635	264	326	251	170	167	142	265	154	248	409	388	356	274	277	207	351	309	446	298	225	244	375	159	164	134	290	311	20	272	214	329
0.7404580152671757	B4U62_02640	781	769	710	453	501	449	683	455	674	5609	5472	5223	10874	11422	8302	10152	9204	14233	8791	6050	6014	13444	889	944	685	1367	2042	62	1399	1058	1672
0.7404580152671757	B4U62_02645	4767	5192	3912	2442	2093	2139	3572	2301	3837	4161	3592	3635	3230	3037	2578	3700	3181	4483	2467	1949	2194	4448	1756	2143	2291	3017	4665	138	685	632	880
0.7404580152671757	B4U62_02650	11424	12936	9013	4468	5172	4782	10289	6740	10897	11971	13635	10474	8458	7683	5639	11107	7832	13395	7115	4342	5545	7746	959	793	1475	3921	3844	128	981	866	1062
0.7404580152671757	B4U62_02655	10729	12839	9116	4463	5313	4965	10754	7279	11189	12206	13080	10947	10398	9690	7542	11556	9201	14255	8054	6758	8624	11045	1471	1356	4151	7729	8728	569	1488	1416	1520
0.7404580152671757	B4U62_02660	2603	2671	1810	1665	1485	1436	2436	1523	2257	7191	6723	5772	10158	11589	8764	9567	10479	14821	10499	10599	11249	30698	3040	3907	16515	17802	35537	1719	4355	3846	4977
0.7404580152671757	B4U62_02665	551	619	351	323	309	334	542	310	526	766	796	655	540	666	539	699	676	1024	848	890	787	727	79	97	94	377	288	13	182	137	234
0.7404580152671757	B4U62_02670	623	620	360	410	369	337	568	350	589	800	782	564	377	460	348	556	365	697	483	358	408	508	123	136	101	367	277	25	156	124	232
0.7404580152671757	B4U62_02675	2783	2704	1821	1433	1555	1329	2565	1483	2534	3061	3043	2422	1616	1648	1350	1827	1269	2312	1805	1447	1613	1973	230	274	437	1782	1222	163	228	166	289
0.7404580152671757	B4U62_02680	1551	947	703	1690	1285	1083	923	583	856	11016	11379	7337	32234	24759	21343	14743	13643	17582	14988	12443	14012	19364	2978	2725	7219	12900	22156	1143	10071	8748	9407
0.7404580152671757	B4U62_02685	1582	1026	778	4237	2729	2546	1025	743	963	12963	12699	7851	35469	28197	23707	16880	15252	20045	16674	14101	17081	25153	4506	4423	11147	18157	29529	1201	10817	11182	11120
0.7404580152671757	B4U62_02690	3220	1894	1476	11656	6763	6805	2486	1789	2385	26863	26187	17931	73954	59249	51279	38272	30966	42400	36393	38902	45824	67859	15937	19804	40658	54939	89356	6320	21920	21889	22048
0.7404580152671757	B4U62_02695	1955	1200	939	5396	3243	3200	1798	1274	1647	21037	22192	14571	61038	59178	49042	31653	27752	36422	31621	27647	33187	62062	8416	7923	22090	36573	62244	3472	10715	11199	9528
0.9310663890816564	B4U62_02705	3	3	0	0	0	0	1	4	0	4	8	3	6	14	16	4	5	6	7	3	6	17	1	0	0	11	12	0	1	2	4
0.7404580152671757	B4U62_02710	258	309	226	94	107	111	190	150	208	299	302	270	375	365	301	254	248	349	397	211	226	483	43	41	64	169	221	9	44	51	56
0.7404580152671757	B4U62_02715	306	318	234	108	94	100	208	130	248	367	353	358	454	591	427	436	391	620	591	526	467	776	64	60	58	176	177	18	144	101	150
0.7404580152671757	B4U62_02720	4937	4936	4196	2850	2691	2538	4428	2853	4610	7021	5571	5986	7977	8654	6013	8556	7262	12134	11198	10757	9340	10529	1251	1283	523	1620	1419	90	1569	1136	1933
0.7404580152671757	B4U62_02725	1234	1698	1080	677	847	889	1662	1029	1617	1618	1498	1473	1114	1178	947	987	868	1307	1024	585	624	850	20	23	139	484	501	36	153	125	224
0.7404580152671757	B4U62_02765	1217	1433	1105	312	478	504	1281	705	894	1066	998	1043	1189	922	816	411	408	537	711	346	376	397	6	6	34	152	205	22	62	62	73
0.8730048577376821	B4U62_02770	710	862	693	129	274	260	674	353	450	449	402	455	504	375	310	146	148	178	262	123	123	133	1	0	15	68	59	9	10	13	31
0.8730048577376821	B4U62_02775	694	800	701	163	195	259	708	446	472	478	365	490	344	336	297	109	115	200	243	111	124	109	2	2	7	53	64	12	12	17	34
0.8730048577376821	B4U62_02780	33	49	34	20	20	16	58	31	43	29	43	45	46	42	28	35	25	60	36	41	30	93	1	2	26	47	21	12	13	24	30
0.9310663890816564	B4U62_02785	53	63	41	18	27	19	53	28	38	62	61	61	47	57	49	65	40	90	53	39	45	112	8	2	11	49	21	11	12	24	19
0.9935230164237798	B4U62_02790	224	185	137	56	98	87	286	201	175	265	241	278	296	277	218	247	208	334	264	181	195	288	23	13	39	179	162	36	141	118	187
0.8730048577376821	B4U62_02795	30	43	42	34	22	37	24	26	22	37	31	30	43	33	31	31	30	39	34	32	20	74	5	4	12	25	43	15	2	8	85
0.7404580152671757	B4U62_02800	18	15	7	28	28	25	23	12	8	30	30	24	21	25	19	16	21	43	10	20	21	53	7	15	26	50	73	25	5	13	215
0.7404580152671757	B4U62_02805	16	10	15	30	24	26	11	14	18	22	26	38	40	53	35	35	32	37	41	51	39	67	8	11	13	49	51	25	2	8	66
0.8945176960444137	B4U62_02810	5	11	6	1	4	6	6	4	4	18	17	31	34	40	31	45	41	45	33	42	39	38	11	20	10	40	25	6	10	11	45
0.8945176960444137	B4U62_02815	7	4	5	5	6	3	4	1	3	8	10	3	9	7	1	2	4	8	3	6	6	7	1	1	1	3	9	4	0	9	70
0.8730048577376821	B4U62_02820	1	3	3	6	4	5	4	3	2	5	4	6	13	9	4	2	3	14	0	8	8	14	2	7	3	4	20	10	2	1	25
0.8730048577376821	B4U62_02825	13	10	9	24	24	28	14	7	11	30	15	26	49	41	29	18	25	34	31	35	32	60	10	7	14	21	55	23	11	22	107
0.8945176960444137	B4U62_02830	2	0	0	11	3	6	3	1	2	7	9	9	6	11	2	6	5	5	9	4	7	15	0	1	0	3	4	7	1	9	43
0.8945176960444137	B4U62_02835	14	16	9	11	10	7	6	3	4	34	35	29	36	46	34	24	26	42	35	48	30	72	9	5	6	33	30	2	5	10	64
0.7404580152671757	B4U62_02840	94	95	88	57	47	59	71	42	66	149	154	129	145	183	105	140	126	200	163	152	153	285	41	27	50	121	145	30	48	66	211
0.7404580152671757	B4U62_02845	2	1	0	1	4	2	3	1	1	8	3	4	5	5	5	5	7	4	5	4	5	5	2	0	2	2	6	1	1	2	19
0.8730048577376821	B4U62_02850	21	36	20	38	26	30	16	24	19	47	39	31	55	66	46	36	33	51	48	54	50	48	11	9	17	48	76	19	43	65	341
0.7404580152671757	B4U62_02855	3	8	4	12	12	6	4	5	3	3	6	5	16	9	12	10	13	8	6	18	10	18	6	5	2	21	10	4	2	12	87
0.8730048577376821	B4U62_02860	16	14	20	6	15	8	17	11	22	19	26	22	41	35	26	19	20	28	20	37	24	23	0	2	3	13	21	9	24	26	34
0.8730048577376821	B4U62_02865	347	348	300	114	249	267	991	591	568	809	928	878	516	499	390	261	238	363	292	200	267	145	12	14	21	92	146	9	70	83	262
0.7404580152671757	B4U62_02870	4172	4909	4271	697	2052	1119	5662	3445	3936	3034	2342	2813	1833	1539	1295	1136	979	1434	1112	599	776	662	10	9	102	508	573	68	388	328	550
0.8730048577376821	B4U62_02875	1328	1576	1015	133	553	342	1632	980	1301	1318	1187	1135	783	836	684	573	513	812	631	417	489	515	10	5	25	140	246	30	100	103	222
0.9935230164237798	B4U62_02880	50	67	40	8	20	26	72	40	53	42	55	46	40	33	34	27	26	14	11	9	14	8	0	0	1	3	12	0	3	11	11
0.8730048577376821	B4U62_02885	1535	1830	1455	290	591	452	1746	1005	1311	989	898	886	680	638	535	463	433	609	431	277	347	368	5	6	33	113	200	26	264	250	439
0.7404580152671757	B4U62_02890	949	1110	977	157	328	276	1141	703	814	729	594	696	622	573	521	361	373	503	393	291	280	310	19	10	53	143	162	9	86	82	278
0.7404580152671757	B4U62_02895	2185	2526	2135	128	493	262	2877	1681	1466	1184	832	1188	506	516	394	246	241	352	206	95	140	124	2	3	25	101	107	3	15	19	42
0.7404580152671757	B4U62_02900	300	374	317	40	112	96	554	341	382	296	271	308	237	192	159	126	122	222	127	91	104	107	3	2	10	54	55	5	78	89	179
0.7404580152671757	B4U62_02905	320	418	312	56	107	142	322	188	263	318	295	283	199	235	192	160	147	252	194	139	134	134	5	2	5	57	45	4	42	27	85
0.7404580152671757	B4U62_02910	313	384	314	143	162	153	276	163	212	217	184	153	103	122	74	77	55	100	78	33	55	81	4	3	20	87	72	3	25	35	269
0.7404580152671757	B4U62_02915	455	496	418	262	255	269	386	237	372	381	353	333	343	346	236	287	270	442	354	295	329	413	43	33	53	114	124	2	213	142	270
0.9935230164237798	B4U62_02920	613	671	440	71	194	80	290	144	243	939	823	716	211	538	378	402	448	846	259	124	135	657	7	8	25	89	223	16	32	37	116
0.8730048577376821	B4U62_02925	4203	4684	3249	1230	1182	931	1721	1033	1330	7018	6987	5416	2139	6198	3710	3058	4165	8430	3490	1827	1887	8076	104	79	353	1420	2545	384	563	459	684
0.9935230164237798	B4U62_02930	2038	1966	1835	227	3220	1288	6881	4313	3824	1990	1968	2420	434	276	307	245	183	296	166	95	129	106	1	0	64	160	184	4	16	29	59
0.7404580152671757	B4U62_02935	715	843	628	275	488	444	1328	832	1059	927	793	833	713	748	545	447	425	604	673	366	411	475	19	10	61	187	251	26	134	139	245
0.7404580152671757	B4U62_02940	246315	269135	179872	58123	250312	228756	614340	362968	370243	138121	147484	163666	71533	50102	44677	47998	32239	52928	33556	18430	26841	9280	534	441	4754	13338	16824	940	2419	2230	2256
0.7404580152671757	B4U62_02945	1866	2391	1640	5956	8014	7783	14112	8977	8910	9740	8207	9183	7530	7698	5597	7204	5792	8538	5420	3557	3916	4693	64	31	240	1798	3212	556	10907	9418	12127
0.7404580152671757	B4U62_02955	142	158	109	55	54	79	132	68	145	124	91	116	111	102	83	103	84	115	93	63	84	125	8	18	18	76	67	8	24	29	64
0.7404580152671757	B4U62_02960	373	404	337	109	187	172	406	254	321	362	322	371	345	388	311	260	248	348	351	261	238	467	15	19	34	164	156	26	90	70	134
0.7404580152671757	B4U62_02965	379	392	326	122	163	163	260	125	229	302	332	312	424	417	346	290	291	447	399	429	377	530	41	39	54	183	172	10	114	114	267
0.7404580152671757	B4U62_02970	371	373	306	236	188	188	304	218	308	570	524	524	708	663	548	523	430	653	719	618	597	942	66	52	88	273	298	21	170	149	217
0.7404580152671757	B4U62_02975	775	924	698	334	422	409	649	409	610	851	757	779	873	913	720	615	585	822	1190	869	800	1237	121	122	148	365	398	30	473	372	629
0.7404580152671757	B4U62_02980	129	138	105	68	75	88	137	67	112	174	184	172	178	180	186	145	135	220	198	193	178	277	81	79	79	158	128	9	73	59	164
0.91117279666898	B4U62_02985	1141	1299	1042	273	826	562	2694	1573	2006	3116	2930	3037	3144	2740	2351	2684	2076	3252	2088	1353	1636	2037	47	48	140	513	568	61	89	77	185
0.7404580152671757	B4U62_02990	474	454	402	172	204	195	487	316	408	645	525	552	700	651	544	579	469	698	619	479	491	735	44	50	69	300	358	39	90	91	147
0.8730048577376821	B4U62_02995	1342	1477	1122	870	938	968	1903	1206	1654	2152	2053	1971	2302	2033	1505	1462	1222	1945	2023	1310	1374	1736	105	86	240	806	858	65	410	320	511
0.7404580152671757	B4U62_03000	380	463	378	776	375	446	413	285	370	746	686	734	929	810	656	811	671	1090	530	416	366	1282	698	1023	467	1157	956	103	1020	846	1375
0.7404580152671757	B4U62_03005	361	392	333	173	177	167	270	180	256	342	343	283	440	397	304	272	286	384	351	294	285	400	41	45	72	176	207	15	151	162	281
0.7404580152671757	B4U62_03010	1170	1310	1049	260	399	378	1224	670	916	804	703	720	742	648	550	383	349	513	564	332	411	442	19	12	72	235	289	28	120	93	188
0.7404580152671757	B4U62_03015	1665	1917	1449	1158	1007	1074	1340	878	1273	1542	1280	1406	1508	1474	1104	831	775	1239	1320	876	952	1166	148	122	362	773	827	76	1384	1021	1552
0.7404580152671757	B4U62_03020	717	684	575	555	558	589	647	410	604	674	660	617	565	549	444	384	343	465	527	347	350	546	129	130	146	359	313	22	347	273	415
0.7404580152671757	B4U62_03025	3698	4189	3280	1228	1633	1586	3724	2506	3606	2761	2332	2489	1688	1587	1227	1341	1104	1821	1496	769	946	1040	89	113	237	700	732	26	65	55	128
0.7404580152671757	B4U62_03030	212	271	217	77	101	104	271	176	222	345	294	276	231	239	197	154	142	223	168	131	147	254	18	15	66	120	147	13	11	12	65
0.7404580152671757	B4U62_03035	216	180	153	58	77	69	514	405	518	212	243	195	359	310	263	228	196	265	256	243	229	452	64	80	171	273	396	14	73	79	112
0.7404580152671757	B4U62_03040	68	78	71	38	32	32	120	81	123	130	108	115	161	207	145	157	161	181	163	181	163	245	79	110	63	78	146	6	89	73	143
0.7404580152671757	B4U62_03045	935	1147	863	361	433	390	927	616	958	981	764	784	654	572	474	524	465	597	362	278	299	363	62	75	114	236	290	13	46	59	151
0.8730048577376821	B4U62_03050	365	430	309	103	137	150	412	275	373	324	325	282	246	205	159	151	135	202	125	80	105	97	9	6	11	33	79	6	4	6	28
0.7404580152671757	B4U62_03055	53	72	44	26	33	22	44	22	31	55	48	37	48	47	35	42	47	52	45	30	35	50	3	2	1	11	12	0	13	13	28
0.7404580152671757	B4U62_03060	476	456	435	184	231	192	346	199	297	326	325	342	321	280	233	230	200	302	260	196	219	290	36	25	68	144	155	21	201	157	291
0.7404580152671757	B4U62_03070	449	539	394	191	249	255	639	346	573	741	787	681	809	720	557	425	326	487	771	407	446	336	20	15	50	165	226	11	64	59	129
0.7404580152671757	B4U62_03075	51	52	50	15	24	17	59	20	50	53	43	51	90	99	69	85	80	129	104	159	104	137	16	11	4	27	17	1	3	7	81
0.7404580152671757	B4U62_03080	220	273	185	88	64	72	144	100	122	161	201	168	215	169	142	173	147	209	190	216	200	275	26	22	36	96	80	4	18	31	170
0.7404580152671757	B4U62_03085	327	412	293	132	167	170	399	218	297	285	248	257	225	168	144	172	137	168	177	130	129	184	15	14	41	92	125	6	50	48	96
0.7404580152671757	B4U62_03090	1536	1993	1417	571	608	562	1894	996	1608	2317	2317	2239	1998	1950	1403	992	971	1417	1071	859	898	709	114	107	189	468	512	30	233	181	318
0.7404580152671757	B4U62_03095	2160	2447	1966	4614	3438	3785	1854	1291	1827	2666	2497	2355	2789	2545	2117	1675	1411	2054	2408	1477	1585	2184	81	69	294	899	1003	62	1911	1558	2082
0.9465648854961833	B4U62_03100	12	19	14	6	5	7	14	12	10	18	19	21	25	18	12	14	19	24	19	14	17	10	1	0	1	0	5	1	0	0	0
0.9935230164237798	B4U62_03105	12	10	12	5	5	0	20	10	10	19	17	13	15	15	15	25	13	25	11	13	14	16	0	0	5	8	8	1	1	2	8
0.7404580152671757	B4U62_03110	590	711	577	246	265	260	485	292	456	526	462	401	375	354	274	328	243	428	341	238	272	310	20	18	33	138	145	8	42	29	90
0.7404580152671757	B4U62_03115	501	575	440	135	151	158	502	259	346	334	270	303	206	207	171	155	117	208	144	103	117	146	8	10	27	60	77	6	18	27	51
0.7404580152671757	B4U62_03120	125	103	87	36	68	63	81	43	77	373	342	318	470	623	457	522	496	981	648	434	474	1161	63	72	35	58	99	8	55	46	213
0.7404580152671757	B4U62_03125	2631	3200	2617	3195	3166	2922	4886	2935	3881	4776	3883	4290	4061	3581	2904	3395	2638	4181	3642	2080	2564	2444	183	179	435	1141	1199	88	601	482	626
0.7404580152671757	B4U62_03130	163	169	118	71	89	90	169	147	190	537	451	425	462	434	322	316	271	394	161	178	189	373	107	88	92	310	270	27	73	86	203
0.7404580152671757	B4U62_03135	596	715	584	211	309	281	928	524	650	834	854	858	771	717	625	464	429	649	657	410	426	795	20	22	76	268	320	49	51	55	92
0.7404580152671757	B4U62_03140	3150	4261	3080	771	998	985	2256	1364	2230	1121	1004	1106	720	736	529	594	507	838	716	526	558	1012	94	93	143	481	466	22	42	49	78
0.7404580152671757	B4U62_03145	12	16	19	8	12	4	9	11	13	52	51	42	68	61	47	39	44	52	49	59	70	79	5	6	26	25	77	4	22	11	150
0.7404580152671757	B4U62_03150	35	28	18	35	34	32	30	23	31	153	164	119	285	229	209	113	156	232	170	217	248	399	93	101	201	185	337	15	455	395	545
