Phylostratum	GeneID	MYC	INI	PRI	YFB	MFB
13	CC1G_08246T0	123.27773787825762	145.84407413197724	197.2593134849711	450.5171491632089	429.18059543446554
2	CC1G_08247T0	5271.807772742289	5798.98526342928	5568.432302341136	6115.96636600205	4820.745568488701
1	CC1G_08248T0	3014.391479976957	1953.1058701825573	1965.2430577884109	4305.060870762443	3506.43122256437
6	CC1G_08250T0	9051.008926057899	8841.835685567721	7179.413311490537	7089.045041642071	18708.74595686879
10	CC1G_08251T0	67.45813863179092	70.36665456980629	49.58990494902131	46.19846209039774	480.99372330176743
12	CC1G_08252T0	62.75064572444382	90.73575444142308	124.3229050751836	354.22656791535223	83.48727920197689
11	CC1G_08253T0	3063.1462600323152	2187.541551530769	1872.9100122664838	1532.2340211252776	1751.9854106749108
1	CC1G_08258T0	149.33279561214894	244.14897674139684	327.5688616351195	248.16191292087848	24.28047918707085
10	CC1G_08259T0	43.75493161786777	157.23010141649166	168.62092946176327	325.2382952871932	103.94905702360121
14	CC1G_08260T0	3010.5710581537296	1459.0255741858618	827.9009520641766	541.252250363398	362.7190236607997
10	CC1G_08262T0	181.64455927097256	144.55411881141941	612.894498987812	784.6884952651405	16.82588366074681
10	CC1G_08264T0	327.63734489014286	193.19641986727783	195.74789826157576	192.6197285524698	82.88554865199701
13	CC1G_08265T0	3814.9202134400884	3246.585145695263	3455.6232099653635	2792.777116171425	1644.0324767008294
14	CC1G_08266T0	83.82805805802637	71.47858775820647	84.61462289280415	126.41830444059988	64.78827613434508
14	CC1G_08267T0	156.34473324636588	259.4797510894648	235.98788000065858	301.74149581898837	4170.540055604108
1	CC1G_08268T0	32.9360654431787	34.73689535206779	40.260785139826446	47.66078387032261	37.71152469105488
1	CC1G_08269T0	10.358504733732172	11.626164747498981	12.150974644751798	9.509034533647984	10.496149011673545
11	CC1G_08270T0	4979.234303367723	2524.411355063919	2628.4728776031784	2291.906659008022	1770.545633673316
4	CC1G_08271T0	267.41343714709075	113.51985229775198	129.48987914429765	185.48472806103607	90.02833543532978
8	CC1G_08272T0	7224.131847510271	3951.8234077208003	5631.135848390604	6589.296963219537	2453.2619185976755
10	CC1G_08273T0	2333.3795436004675	1547.8840426243744	1550.413316775136	1482.5462274933648	3382.2395612239698
1	CC1G_08274T0	1927.6122685078033	1334.671311512725	2577.4309489370294	3229.656711755456	4838.818324425535
14	CC1G_08275T0	43.24324443599868	32.65953626740329	35.75574379190554	30.19642702529115	65.74749077126648
1	CC1G_08276T0	329.4362658198437	246.89347434500112	243.72875301575363	268.17427792130684	109.66617659161496
1	CC1G_08277T0	908.666131485523	2307.6722377831434	4546.0433833823945	3080.8428818268953	1127.9817731205405
14	CC1G_08278T0	35.2916073401754	44.327697207448836	56.934111792236614	45.38668690431948	87.99431946998082
1	CC1G_08279T0	1553.400169648797	2599.8513548248584	1675.5921673374053	3024.3081299506644	5429.480812146514
1	CC1G_08281T0	1659.281102857094	1810.4809884218394	2144.1610933559878	2877.6032731654454	8461.938966238453
14	CC1G_08282T0	186.51579948125817	42.56369750167354	127.66328367697554	216.64452821037793	68.79874849096105
1	CC1G_08283T0	753.53708658143	598.9075006077168	526.9600962020991	468.12133881886734	1030.6945001758218
1	CC1G_08284T0	8859.437140742964	304.75177142419795	119.16187251888489	116.97298367327268	127.79598659233736
1	CC1G_08285T0	6146.900284235707	2829.9052427581073	2313.908175663179	2408.6425736806145	4956.1880279693
1	CC1G_08286T0	5333.475002297912	5469.233445158724	5758.088250420868	5530.678174107671	8423.417133751578
14	CC1G_08289T0	1100.8207296842288	914.8742866618891	661.4849008944987	455.56345954519276	1112.493872037207
1	CC1G_08291T0	15117.991157707987	13933.952685493865	15049.658610429704	15008.088972378338	12638.893122372698
1	CC1G_08292T0	9331.254141905003	7579.749565004169	6582.24410367562	5221.391830410048	10564.103018621432
1	CC1G_08293T0	642.6496304291026	3690.686085151177	2699.0635021939706	1539.8301378647357	191.20562088315842
4	CC1G_08297T0	6110.73276248152	3372.9029401158996	2763.771015398817	4193.897857734585	5945.670558174652
8	CC1G_08298T0	5412.48652292543	735.9507786126098	759.7612537895153	792.0244530090937	204.82157947863416
9	CC1G_08299T0	23.71059164149017	26.618985339029326	34.280015093048036	24.64536221610018	18.685854313132477
14	CC1G_08300T0	129.43810063837935	77.28226199298409	53.943984740543094	64.06896655275062	23.5474525839289
8	CC1G_08303T0	10258.276437547083	12199.953804360737	12757.326994277393	13238.28150075557	11340.818636516608
1	CC1G_08304T0	12178.911868920173	10603.201922348855	11297.458508810458	12893.953270759175	11968.5885331952
8	CC1G_08305T0	1085.1236672710681	353.64652387806655	323.7955748889023	548.8629234530742	28.689910128401607
2	CC1G_08306T0	1882.1219409741127	3601.8776647628633	2144.968613230433	3293.868582115855	7395.813101346005
1	CC1G_08307T0	9765.269005467486	9397.961119967324	10026.204129401249	9414.41899617455	7127.230895903327
1	CC1G_08308T0	8177.9895460819625	7387.1462738530845	7464.85485156276	7476.912435121233	7642.240109686495
2	CC1G_08310T0	774.315048775496	485.3420472496976	237.91463188830443	74.19220913364165	203.44397907614143
1	CC1G_08311T0	7602.397272241123	5163.183892745936	2452.612427767799	2122.865849202452	7722.220651709828
5	CC1G_08312T0	770.2363596678937	1659.8646908831497	900.1709533022284	532.2522321428788	2105.0593343790174
1	CC1G_08313T0	5029.758861906187	6504.047898929861	6099.499282969218	5888.930080220457	5302.396127854
1	CC1G_08314T0	13021.55922303696	3157.59664119893	3445.358265661599	3176.4693317808833	2319.565670705268
2	CC1G_08315T0	3622.1548517294727	5496.28669943154	4482.6508765638555	5035.140259746095	5095.104295568096
1	CC1G_08316T0	9568.6734343939	9717.551975959052	10122.118044287106	10038.072197792319	8135.654955863748
1	CC1G_08317T0	13196.395514225984	12513.075777800163	12027.053604294417	12452.261874188225	14392.85194207656
2	CC1G_08318T0	5821.829374776302	4608.412380487855	5505.407339414232	5824.11744295899	4584.024187430956
1	CC1G_08319T0	490.2089217358623	287.85521950117896	1132.243439739391	3263.727820010153	428.2302591584962
6	CC1G_08320T0	1107.8128816456133	3231.666082218216	2803.1070334397214	2391.3510275127464	3680.9638638576266
1	CC1G_08321T0	1285.2097146584617	2015.9022693248255	1929.6918454812171	1705.780733181794	2386.767996151679
2	CC1G_08322T0	7618.330076450505	9632.731387136328	9942.004428783985	8465.846023450325	4868.711738356129
1	CC1G_08323T0	7838.656171448751	8220.19683064287	9080.825322334902	8580.614450683997	5252.941967123917
5	CC1G_08324T0	2814.892825876858	1057.4950045169517	1263.123089309796	750.0091912382203	269.9862893111257
1	CC1G_08328T0	4308.769097729717	3667.606052835534	4844.645578880153	5634.385024875095	6931.256372453222
1	CC1G_08329T0	8502.86110512072	7855.416621449995	8486.499781005012	8765.04434278674	9490.859568731325
3	CC1G_08330T0	1453.4736745408145	1309.8451036512943	1026.1307849450145	692.7009389956652	2117.1412398448115
8	CC1G_08331T0	4950.73725490618	3844.260618586198	3713.866142063493	3511.1349373598096	8444.094444929691
1	CC1G_08332T0	5394.298378455932	8142.995601874142	6392.904755191793	4421.902975669546	4771.7233463253915
1	CC1G_08333T0	7396.859126023164	11638.62208246653	9560.58972272475	6661.908636634271	7083.790132253842
1	CC1G_08334T0	749.0964093935087	8636.670773869204	8569.960239963786	7735.853648972318	8279.847817110529
1	CC1G_08335T0	443.0307104338606	11077.019858305779	10739.749563437183	9801.136266006686	10022.693979696702
1	CC1G_08336T0	1118.593524040081	2113.1694457198396	1454.8391467903366	1196.7328866839873	2068.801826121256
7	CC1G_08341T0	18.21001480496413	28.277873398090733	48.72582081698282	40.74254320209037	19.224570608890172
1	CC1G_08343T0	1023.0130420012443	6773.817191816953	8529.329711870903	8335.489722825598	919.6735126052728
1	CC1G_08344T0	5893.059571536769	5256.666375746013	5909.975888238488	5831.3459792196345	7710.802619873594
8	CC1G_08345T0	3199.082528854641	3875.338222074304	3442.683695804805	3098.9890107644997	3692.6687516854968
1	CC1G_08346T0	5801.656076534411	6445.553367323192	7024.704503681363	6635.316545340722	4786.400614139636
1	CC1G_08347T0	5198.132932762017	5025.857890616767	5647.867306722126	5799.422250366004	4779.955316509533
4	CC1G_08348T0	2518.3764530403064	2172.0516746713915	4340.472052628555	5643.2433802065625	2522.0423629454426
1	CC1G_08349T0	4489.789746243458	5315.179196960335	5708.319250050818	5306.209790959823	6134.758265843672
2	CC1G_08350T0	5064.864767823662	11448.530450908476	11556.324493026263	10428.423832602211	1962.3306802664733
5	CC1G_08352T0	2480.1022655292527	2098.958362522515	1979.6861179397586	2196.68531186018	3576.9767315224526
1	CC1G_08353T0	7515.234366794036	7790.655709385446	7992.7925526543495	8272.262152836061	3693.3762283980127
2	CC1G_08354T0	4582.623423221304	4625.591307842693	5696.776286362226	6152.125110350646	3777.5809309322644
8	CC1G_08355T0	7120.3911882331395	2275.6329285814227	1861.031194923507	1835.7360722570652	3002.6297011235583
4	CC1G_08356T0	8493.566730856437	7816.536769146144	8158.792002274443	7881.356720525149	6958.349876280906
1	CC1G_08357T0	3888.0753102557774	3016.2215832090264	3371.4398901598397	3555.7991347495886	701.2229034445414
1	CC1G_08358T0	9767.469656840347	5493.725923307385	4556.017369382936	2420.974464849469	1440.465005915531
8	CC1G_08359T0	691.3207171172647	589.1872684390836	1542.7102810650385	1471.6758596975021	48.45550576817191
11	CC1G_08360T0	8589.12269720594	7490.023389580467	8198.556716497573	7014.185510887069	5254.897804835601
1	CC1G_08362T0	3141.1201113538705	2433.158308204391	4128.462813079931	5290.54838051911	6529.6871444427
1	CC1G_08363T0	9112.46560189817	147.57725038021772	94.91705597747776	96.06416992936484	311.4957280571951
1	CC1G_08364T0	14460.270971629037	8152.740941148351	6023.216392409951	5331.575317758736	6598.590534685821
1	CC1G_08365T0	4412.8763332135	5548.6553191053345	5528.035823573278	5108.025159476909	7749.650776275023
1	CC1G_08366T0	1251.6381654158183	2098.922236171387	2931.8096069806743	3586.1003833200534	2665.7115237245125
1	CC1G_08368T0	8732.09439088944	8380.338362739736	8820.368364582395	9002.51587429198	7871.85455522486
1	CC1G_08369T0	100.91826985879592	587.1921839087215	363.9557822022843	507.83498162149834	366.88793396286644
2	CC1G_08370T0	2948.5054054197535	4570.833685145065	4381.1990788540215	4147.115940385475	4429.379842024626
7	CC1G_08372T0	2819.4908430276723	4827.318806876761	4949.229707293501	5632.748516038952	9453.039230224133
4	CC1G_08374T0	143.52935505421482	340.4440436452828	108.42642126131175	482.32330867303136	9681.109378171028
14	CC1G_08375T0	2357.0711954222725	703.7253589475296	975.5540028959734	1643.1608623460975	4692.646510555155
2	CC1G_08376T0	47.76674572970163	43.403381228358874	30.428399289496888	43.31588565986302	47.99863279686517
4	CC1G_08377T0	48.84701045750839	41.59301454477055	43.879238994279234	45.978017377574595	50.91801947335777
8	CC1G_08379T0	67.71221075373379	67.11905180041504	67.41435020256486	72.85648191759587	71.72924696985584
1	CC1G_08380T0	3585.431695027334	3089.870369549574	2168.1211431454767	2039.057193564415	2534.1344845695016
1	CC1G_08381T0	18896.994627941513	11540.417197270233	8845.69265391222	5674.591594585357	9267.157494109866
5	CC1G_08382T0	5423.562646358446	112.57327183659665	44.17362234627511	45.51502722593305	77.70974808832183
14	CC1G_08385T0	1549.2400030807285	1431.5372071197294	1249.9670853173038	1138.6519199898175	3577.9231074286836
14	CC1G_08386T0	300.4826982897096	277.80764362304797	219.115302236058	203.91802616961255	1153.7881347576467
8	CC1G_08387T0	9458.041219480287	7765.279115897012	6935.894357782554	6220.624623124203	10853.11963473444
14	CC1G_08388T0	1620.7852277600837	986.9155486510025	798.3823053129921	361.28514185967913	1504.6549634894782
1	CC1G_08389T0	1008.8825582876544	1080.5887803971284	1009.0771651695458	868.5635147793648	6874.4356762558655
1	CC1G_08390T0	2041.5538702901915	2510.0416760444346	3369.7834823748635	3489.3410958896548	5436.430054548923
4	CC1G_08391T0	4583.96872706342	4784.295914792434	4092.163692465413	2897.2423934633607	10542.946124818127
11	CC1G_08392T0	1995.7422751405677	1474.0437147893317	1196.5932859235493	954.1685173392208	6565.375533005622
14	CC1G_08393T0	45.840626436816486	94.03838498302991	80.46002817435829	67.75510844361169	407.264593697882
14	CC1G_08394T0	3711.691265389693	1032.9920594656494	444.66453543661703	486.2577828763209	4711.039593762937
2	CC1G_08395T0	2792.865867738351	3197.502268146959	2864.8906981433533	3268.839707522517	1915.8100125704386
13	CC1G_08396T0	179.2067429186207	687.7325328130104	381.21041864022664	280.67537330004495	1737.1007382589612
2	CC1G_08397T0	7838.76554311375	6096.88388064872	5864.3876988305765	5555.4567589848075	6933.100565708551
9	CC1G_08398T0	2682.5902123559217	10052.844576094743	8402.543686493624	8822.017318180235	10820.309304709868
14	CC1G_08399T0	38.087221426816086	52.859561799132535	49.07993290451282	45.3829843867134	84.41529926200258
11	CC1G_08400T0	2506.8290890153894	2654.3872961333254	1390.0370218050687	1258.0943206562144	940.106995251892
1	CC1G_08401T0	3304.413037254648	2453.209770801717	2419.8657214942746	1910.411506591903	1021.1198929060308
8	CC1G_08402T0	16.356629491270382	19.332823945407437	20.52250606865535	16.83122983193311	19.580695700807173
14	CC1G_08403T0	42.81263051254282	47.66358296584979	48.36731600537032	47.908180713449326	63.68994513481668
14	CC1G_08411T0	19.716949469362742	18.446953983853728	24.232735821185205	24.47913059260269	20.335830795433512
5	CC1G_08412T0	194.1673151430739	140.06113183749537	104.20196708255098	96.36937398217137	118.77990353958798
6	CC1G_08413T0	44.52565442919123	38.58633897795828	43.215277611691214	39.37269109534806	72.46271187732356
6	CC1G_08414T0	5213.66969928374	4391.586975634819	2760.462341284638	2179.451147445638	506.2082481435258
1	CC1G_08415T0	1443.5396187988467	1343.1673985750367	913.9141862213469	938.3124476640257	5411.479170271132
1	CC1G_08416T0	10866.983427718596	9885.244639246077	9545.74815994939	8328.930449831594	4362.455052202391
14	CC1G_08417T0	340.30872561363645	479.7149180051633	489.84511906055263	796.0115733521158	154.3713193903991
11	CC1G_08418T0	781.6034234355942	308.0381074862129	190.11917518490898	85.8240814175964	27.966265181948177
11	CC1G_08419T0	241.5772762370507	145.66824187830701	82.58382211972288	53.564604926241046	45.37120132615298
14	CC1G_08421T0	1272.0507352815578	1804.8104773992422	1250.6311476107778	795.2837384521576	2084.1124829890173
13	CC1G_08422T0	6374.44869433205	6322.187185288898	5628.82262004714	5585.867492183472	7762.618232209031
4	CC1G_08423T0	570.5357913361082	513.5430865471312	404.0074105169131	534.6531887919007	1267.0453610453972
14	CC1G_08424T0	2089.360165800063	703.9258371074669	411.82519955659586	264.9694581375898	366.96497762129127
1	CC1G_08425T0	828.1346398890043	589.5484181392496	580.6858386152738	525.1966618781076	1431.1700989246021
6	CC1G_08426T0	5267.775074062699	3785.1874518067493	2947.2434813470336	1809.8899195324082	189.70817187454006
2	CC1G_08427T0	13613.720644635092	6239.510257147401	3036.1048494320967	1501.573823580559	1284.7572415713616
5	CC1G_08428T0	4328.979177379489	1141.4554768524656	429.66807706991295	106.75936320136935	83.26004548109393
14	CC1G_08429T0	18.114111726578404	19.80815858691458	28.33154264297809	30.172644680495946	40.62597305468731
2	CC1G_08430T0	11128.819426711992	13561.09667945672	15572.48509255031	17115.634828950217	13834.444035046792
14	CC1G_08431T0	13.046824672436442	10.82324071841281	13.631499844576167	11.275408405446868	11.474767365704372
8	CC1G_08432T0	6397.772845016529	1542.1328746985769	959.6622438720739	375.4725243828911	138.72453795064376
14	CC1G_08433T0	280.6039316295029	247.48885258262138	3105.541236690689	3981.4972491652425	7705.226223029817
4	CC1G_08434T0	6898.915312217386	7627.720121347374	6748.702542705318	8161.4216364718095	5973.139687441928
14	CC1G_08435T0	241.18284827225892	283.1384422415883	100.5312155254064	21.096447293182383	14.032610101669148
10	CC1G_08436T0	3386.2741190632023	878.1407675745567	539.7135033820863	592.3556344379521	106.2907070238214
14	CC1G_08437T0	19.044481957159416	18.529511866353943	19.581279441124213	24.763258107013225	23.714394684013932
1	CC1G_08438T0	4677.315230726099	5134.530585214272	5158.666570746411	4971.632540164452	3287.764522801559
4	CC1G_08439T0	170.2745489146616	142.7651441486317	169.28200412805586	349.1522489427802	127.67759439530577
4	CC1G_08440T0	42.430770767256114	79.43749266250566	99.94126676044547	74.0201529000754	119.55091273507502
5	CC1G_08442T0	11.283193913717811	11.171719663385767	12.626962602867925	10.210198433510392	10.301577551974269
11	CC1G_08443T0	81.68752083917629	79.76547973198379	81.23138224171959	91.70493907159687	122.46982720694344
7	CC1G_08444T0	36.02388203434446	43.83581962099089	49.130336058307364	32.66582001572008	51.024404427105736
14	CC1G_08445T0	455.5408414397668	510.4898483452902	423.34930670722684	389.14657039126365	390.7874126313646
1	CC1G_08446T0	9662.249756710784	9188.236650351582	9615.651680952653	9315.20407508711	5827.738857411927
14	CC1G_08447T0	473.26998799586516	154.0964103940347	109.51074459160557	89.30870337766093	47.450695346239044
14	CC1G_08448T0	13804.723707209318	5617.221493083842	3985.1781819714056	3119.8604804359766	300.98870135727213
14	CC1G_08449T0	2915.0968969562155	1266.365758875518	869.3093530434601	719.8791766894052	147.04647538710444
1	CC1G_08450T0	9711.04824034717	10338.046490099681	9885.637912693857	9319.921552224208	10708.552889320908
1	CC1G_08451T0	2313.134198282655	6137.552659064682	6628.565070111572	6552.642949424475	3346.670703906093
14	CC1G_08453T0	35.12427565435217	153.77916392831216	1288.8285993359984	3160.372038822783	84.3108912964271
1	CC1G_08454T0	3596.5707636487336	6659.714411850496	4869.990047150134	3181.7913119102436	328.63524652222594
1	CC1G_08455T0	13571.841196842599	13422.233846130055	13688.205850274175	13240.950096532388	11120.661075039625
1	CC1G_08456T0	8485.486655745412	7526.91948726609	6673.61434771112	7267.882487860642	11669.963473490812
9	CC1G_08457T0	2623.065693877993	1201.691780264617	1255.5615570476425	1900.6612316284074	579.1079307892335
8	CC1G_08461T0	31.803182246830286	31.568478694396624	35.86847511616839	32.53502356976676	50.26560250297814
2	CC1G_08462T0	17.914002928441807	23.62197121088678	23.988499318069927	19.58141988235495	31.49734794393439
8	CC1G_08464T0	184.40628765178005	766.6586208175543	762.1440829466978	836.3912882806331	5364.936947926979
9	CC1G_08465T0	47.08961728030096	105.40869986686371	175.13318541604662	337.15913410018106	9066.121909334654
8	CC1G_08466T0	190.8310600348678	729.8028100319427	1167.937272819331	1811.3604844182814	3304.808237342959
12	CC1G_08470T0	49.89352555572835	53.65767503288296	58.232184792827525	64.108411949828	76.26565315814486
4	CC1G_08475T0	61.60181403548657	170.90100799282936	132.13757341916858	132.37294882139213	266.0413962775553
14	CC1G_08476T0	369.29724847106235	861.0698900295874	962.700110456847	1061.7384263030349	1792.4758393353743
1	CC1G_08477T0	10437.68502708004	15307.869694296363	15412.522157349262	15728.944015533485	16107.570177334639
1	CC1G_08478T0	5870.719130440352	5176.29258851458	5913.127489853592	6210.081163480641	5231.628881137952
14	CC1G_08479T0	27.27396157208045	26.554889078422324	26.578505998918914	26.17035843387904	63.84020254672873
14	CC1G_08480T0	575.4632945349309	1141.0678370995877	996.4411733115508	1069.5487106981054	2493.491906742586
1	CC1G_08481T0	745.8253774019456	2162.0300781444475	1994.0573916758672	1892.7362043923024	2950.9318734509566
1	CC1G_08482T0	98.76942364569419	139.86574885129497	128.51132603374222	120.52976673058323	151.48377931303145
1	CC1G_08483T0	7415.196934730449	9493.051233302089	9120.08238730158	9024.711906806184	6688.602790151556
1	CC1G_08484T0	1451.1802410657067	10449.827634208252	12776.47186884019	13006.80065631108	9398.62613412814
14	CC1G_08485T0	57.26185672079188	35.871414576160966	31.27545232453917	61.016170149071755	55.887775663715416
14	CC1G_08486T0	65.14063340884746	74.85609473050518	75.9954331780314	311.1470493890204	78.71005549336893
14	CC1G_08487T0	345.6451989782074	54.29032517134467	154.53043410335616	798.3245495387342	59.41511637531039
9	CC1G_08489T0	5297.819725886641	5823.27692943616	4929.558426558897	5455.08101271558	8382.46274195495
1	CC1G_08490T0	804.4269996787033	2343.418014142715	1920.1833422797217	2441.1816313317568	1225.277596797527
1	CC1G_08491T0	5326.243040906022	957.185322442679	862.6849049051624	1369.1665904946776	8163.339744384656
1	CC1G_08492T0	7774.188193231675	6219.9132747501135	5411.308713845395	5118.556918181297	8795.946360028462
2	CC1G_08493T0	3176.671434807497	3199.9274203559307	4293.661463081178	5472.466503135476	3801.6783704211516
8	CC1G_08494T0	12718.6926447899	11235.540088527943	9542.129599361886	8979.024873750293	13754.164596619567
1	CC1G_08495T0	3414.4781191109346	1120.9675621825575	1054.662409727098	1997.7875129952645	356.8370777397279
2	CC1G_08498T0	196.4550725564583	1065.8845119845232	1279.3393312747971	679.1632900545901	1957.5236625856528
14	CC1G_08499T0	3890.915812843326	3174.188578373158	3441.6000151409266	2353.0617699718323	6516.787232453186
8	CC1G_08500T0	3076.5810731977	4425.076944638401	4088.6200281870947	2668.8557089572837	3031.5439331156126
14	CC1G_08501T0	5333.270788060024	3875.2559444992926	3011.773309862422	2195.421350404983	3475.497880413456
5	CC1G_08502T0	1196.3771682662657	30.608970615224344	26.902053202405558	82.37805903087104	20.646304434604364
1	CC1G_08504T0	3219.6653859186295	4284.8323697413725	5348.63634876699	6080.066379127529	3735.996853540021
5	CC1G_08505T0	964.206756979412	417.4760437916277	478.1643719554147	685.151673792454	795.179922420454
1	CC1G_08508T0	39.51512768478283	46.387913945050556	51.47070178077545	41.475749667479185	52.80055453677012
7	CC1G_08509T0	152.08656659763736	532.4165336215362	514.3971984100698	396.2693171589936	951.467408847573
1	CC1G_08510T0	10451.25935611269	11640.424583546712	11014.169105779718	10194.227234793281	13280.0182451445
8	CC1G_08511T0	2752.211450991279	4359.924611705145	3911.623531567828	4714.397827843751	4614.6092242323375
8	CC1G_08512T0	2368.918734314997	341.8867637021612	334.64986354192877	393.50120844095596	136.9332557795926
1	CC1G_08517T0	7661.283788803928	8322.534138877989	8073.496950500838	7840.718499006195	6985.94175731126
4	CC1G_08518T0	3718.320984541645	5457.110774958698	5052.950518134747	4757.898703310432	5864.21496417998
1	CC1G_08519T0	10426.07008897073	3641.318796637032	2499.4462337248206	2987.50209196009	1519.1479871522565
8	CC1G_08520T0	3902.93069562384	2860.6428888357204	2557.401177719765	2159.835621702331	2262.831866615299
1	CC1G_08521T0	4963.345205645605	3966.326720647826	4527.8617274536255	4464.185620532106	2123.5150893600107
1	CC1G_08522T0	5351.189340205804	6239.9089677084585	6413.644603582065	5866.9516831929795	5721.882148562225
1	CC1G_08523T0	3614.092087197603	4912.575322544532	4662.990603404407	5183.285365254049	2665.0394949112397
1	CC1G_08524T0	9612.394986917989	9034.480719667703	9742.601371342795	9949.287251450667	8816.492111842406
1	CC1G_08530T0	87.06029478159203	54.02975792954315	48.00321830122005	44.923261918752225	87.35528684293668
14	CC1G_08535T0	51.93577345532784	54.968650882460075	52.171820741590395	52.921524657479665	92.98667572303354
8	CC1G_08536T0	43.82414542779867	41.92928206673666	47.06232700564432	42.54762610081037	66.84542977768166
9	CC1G_08538T0	48.16014642570982	44.55649802494052	47.426298915350465	44.95147534935852	65.7368037338796
14	CC1G_08540T0	19.42934344316058	21.23611957251601	26.603152056360678	18.610344176804407	25.261741887464712
14	CC1G_08547T0	15.933196015784683	13.843880111820491	16.761142570813522	14.434244579655198	15.126495357711857
14	CC1G_08551T0	49.352769349686135	50.23076749082941	54.58590128367872	58.33826736646218	50.948230657842736
9	CC1G_08552T0	90.78726865349559	119.29643860371935	135.4793197281132	75.38370134142727	173.59469478278606
1	CC1G_08553T0	19.781722241761372	21.860389302443007	29.567706405044344	17.043016630099476	20.75442778200643
8	CC1G_08555T0	56.50885531191939	50.235016870959235	51.43243464328056	52.09348769551085	62.74131063755301
8	CC1G_08558T0	3438.3772844106193	2252.2042173263158	1771.6178653809752	1476.384523551108	1668.4451669162022
8	CC1G_08559T0	30.66190586478843	87.84394129873262	74.6342650781454	94.80423570033855	38.261111193896504
1	CC1G_08560T0	4428.658996289318	4593.902947027833	5412.988996110056	5855.32534718365	7248.239636656766
1	CC1G_08561T0	326.9803756137908	5906.307815186563	2230.1049576344476	828.2592775014306	989.7729505418472
1	CC1G_08562T0	10539.353989511	12920.198709677074	12906.399714586772	12450.027927057921	13217.528855639137
8	CC1G_08563T0	4559.702288904219	3193.671711206709	2803.4003605350263	2305.8341970320944	4110.800321553704
14	CC1G_08564T0	782.0152033600419	1435.5071752588808	1585.2850540360994	1706.8998014815354	3956.432772866094
14	CC1G_08565T0	596.3423665983947	1152.5485766157851	1470.775608840206	3062.7127582143985	374.92378106028417
14	CC1G_08566T0	39.955946130003746	31.792146656851084	27.554854289070242	26.521526013836393	38.99008510826875
10	CC1G_08567T0	485.1789979068216	322.28039149317163	245.13937364377932	314.31203933684856	428.35904106839536
1	CC1G_08568T0	1195.4968857990568	1806.2092684396046	1494.7241851236106	1769.969141558369	2851.3512137843695
1	CC1G_08570T0	9398.437736329168	9501.660330834582	10132.973399651079	9981.369553689605	6713.216993614451
10	CC1G_08571T0	143.35435040071002	97.87254401243466	134.40988388138217	304.30717753170984	557.9958224129144
2	CC1G_08572T0	11355.615699105627	7797.493048263164	2710.0771312408647	2607.2107590295122	11339.308000776751
2	CC1G_08573T0	8075.930774666987	3632.622030652936	1843.437425173423	1432.123615341279	5047.322954074212
14	CC1G_08575T0	179.35801986615425	483.5416958557749	518.0724887305275	958.1956761397423	3368.864860105985
14	CC1G_08577T0	684.2045995140649	936.7642230637516	779.0896060782292	1002.7691044520942	1567.9724756907249
1	CC1G_08578T0	8399.335785079835	9099.88653055628	9116.063934926773	9567.130984635634	7074.733888201186
2	CC1G_08579T0	10409.955042794694	11318.461527232359	10696.491187154128	9759.939421698695	7994.056543381394
1	CC1G_08580T0	784.1080855290685	1345.2442057361438	1311.7761227887356	1549.6832605372201	1113.8811757894593
1	CC1G_08581T0	7011.946044698375	5386.076403261041	5084.181530735649	5349.739306391129	6518.849057998205
13	CC1G_08582T0	11157.967367011364	13889.473306529311	10751.187307236929	6553.634992490742	6737.844402215076
1	CC1G_08583T0	1104.7813392074102	2580.9721166421277	1906.8081858631565	1557.8959467814807	2368.136062182893
2	CC1G_08584T0	7638.250212771069	8017.705028465955	6504.03598501876	4139.209834585866	2180.9359700713976
4	CC1G_08585T0	1445.2600738636465	3383.8820475692455	4150.679026757172	4084.0856539528186	1845.7787336309032
1	CC1G_08586T0	4319.281003861124	914.4427213805999	787.7894256455644	559.6772876418281	750.5627439504002
1	CC1G_08587T0	142.79229625879225	588.1529371979032	492.92877509419407	369.5625865931664	1169.1394353266517
2	CC1G_08589T0	5301.8138594536895	4511.6888727659225	3173.526866462477	1910.1628671706576	532.5434720661189
2	CC1G_08590T0	7182.033758882202	10318.590892148297	10141.170193613936	10085.893472923497	6106.288188753801
1	CC1G_08591T0	3432.6880537165744	415.05980971379	631.9218085595078	875.9264406663209	323.1278119832623
1	CC1G_08592T0	3362.160026751466	5132.174269955016	3392.511770604683	2869.9171820475394	7700.368386923296
14	CC1G_08593T0	1469.889633416767	1189.6851999394453	553.1838630724732	444.05837326831795	1297.9927601074583
2	CC1G_08594T0	2534.2773734222947	3445.7159430602064	4048.7971201658206	3849.370649520126	6692.538138420057
2	CC1G_08595T0	3618.902776376936	2656.648517581303	3186.467984420216	3286.9318014040614	7137.554254924994
1	CC1G_08596T0	3923.04098412801	5653.948817958707	6083.207449958649	5760.601691545357	7539.637146018237
5	CC1G_08597T0	10185.102953982625	9459.079891859396	10809.025060406271	10830.757817620206	9471.278965761028
1	CC1G_08598T0	10134.862703678968	3150.795397774655	2482.5745594417394	1747.7296241442953	8720.262171433835
2	CC1G_08599T0	939.3286922626335	209.35794627898687	115.94461510286222	117.74641220587124	1989.175982828227
5	CC1G_08600T0	3724.0754275289896	901.209778519077	1241.335646362023	1235.1445444729588	2242.756121084357
