Phylostratum	GeneID	Cleavage	Embryonic pharynx	Embryonic gut cavity	Gastrodermal cells	Muscle and neuron diff.	Organogenesis	Brain condensation	Organ maturation
14	FW_v1_tr_12983	0	0.0	1.0	5.5	8.5	4.7	9.64285714285714	5.63636363636364
14	FW_v1_tr_12984	2	3.33333333333333	4.2	20.5	36.125	24.3	27.0	17.2727272727273
1	FW_v1_tr_12985	10	19.3333333333333	22.0	15.3333333333333	12.75	6.6	10.2857142857143	3.0
14	FW_v1_tr_12986	135	44.0	59.8	20.1666666666667	14.625	13.5	15.6428571428571	16.1818181818182
6	FW_v1_tr_12987	0	0.0	0.2	30.1666666666667	71.75	90.5	93.3571428571429	72.0909090909091
1	FW_v1_tr_12988	0	0.333333333333333	1.0	1.16666666666667	2.0	1.8	3.21428571428571	3.72727272727273
2	FW_v1_tr_12989	19	49.3333333333333	95.2	359.166666666667	317.625	244.8	50.5714285714286	35.7272727272727
2	FW_v1_tr_12990	0	0.0	0.2	3.33333333333333	10.5	7.4	8.71428571428571	10.1818181818182
1	FW_v1_tr_12991	0	21.6666666666667	109.8	29.3333333333333	16.625	12.2	1.92857142857143	0.818181818181818
4	FW_v1_tr_12992	237	168.666666666667	209.2	78.8333333333333	95.75	82.2	80.0714285714286	50.4545454545455
2	FW_v1_tr_12993	2	57.6666666666667	64.0	36.8333333333333	12.375	14.2	11.5	15.1818181818182
1	FW_v1_tr_12994	1	27.0	110.6	25.6666666666667	15.5	14.3	2.28571428571429	1.0
1	FW_v1_tr_12995	80	101.666666666667	113.4	92.5	105.375	147.6	224.071428571429	183.0
1	FW_v1_tr_12996	0	2.0	7.0	37.5	47.375	48.7	82.3571428571429	75.1818181818182
2	FW_v1_tr_12997	0	0.0	0.0	0.666666666666667	4.75	7.3	23.5714285714286	13.0909090909091
1	FW_v1_tr_12998	0	17.6666666666667	17.8	41.8333333333333	56.625	52.7	84.5	72.1818181818182
5	FW_v1_tr_12999	1	3.33333333333333	7.8	16.6666666666667	17.5	20.2	20.7857142857143	13.8181818181818
13	FW_v1_tr_13000	2	0.0	0.4	10.0	0.625	0.1	2.85714285714286	3.90909090909091
1	FW_v1_tr_13001	0	67.3333333333333	100.6	227.166666666667	230.5	163.7	153.857142857143	82.8181818181818
1	FW_v1_tr_13002	0	33.3333333333333	31.0	69.6666666666667	39.0	35.8	36.4285714285714	29.9090909090909
14	FW_v1_tr_13003	0	0.0	2.8	0.5	0.25	0.4	0.428571428571429	0.181818181818182
14	FW_v1_tr_13004	2	0.333333333333333	3.2	2.66666666666667	6.5	5.2	5.85714285714286	6.90909090909091
1	FW_v1_tr_13006	0	0.0	0.4	1.33333333333333	2.75	2.5	0.785714285714286	0.454545454545455
1	FW_v1_tr_13007	13	5.33333333333333	7.0	4.0	15.75	16.3	29.9285714285714	9.18181818181818
1	FW_v1_tr_13008	2	6.0	7.6	11.5	19.875	14.1	44.0714285714286	30.0
14	FW_v1_tr_13009	0	0.333333333333333	2.8	4.5	14.875	17.6	17.1428571428571	26.5454545454545
1	FW_v1_tr_13010	9	10.6666666666667	7.8	5.0	5.375	7.0	16.6428571428571	18.4545454545455
1	FW_v1_tr_13011	2	32.0	35.0	120.333333333333	105.5	80.3	132.214285714286	78.8181818181818
1	FW_v1_tr_13012	0	11.3333333333333	20.8	50.6666666666667	44.625	40.0	64.0	52.7272727272727
1	FW_v1_tr_13014	0	9.66666666666667	17.8	50.0	41.125	20.1	25.5	7.54545454545455
6	FW_v1_tr_13015	19	14.6666666666667	23.8	38.3333333333333	37.75	32.5	43.9285714285714	31.0909090909091
1	FW_v1_tr_13016	82	611.333333333333	635.4	512.833333333333	488.25	390.4	231.5	198.454545454545
14	FW_v1_tr_13018	6	8.66666666666667	10.0	20.1666666666667	26.625	18.7	102.357142857143	71.7272727272727
5	FW_v1_tr_13019	0	0.333333333333333	75.8	255.5	224.5	120.5	15.0	10.3636363636364
1	FW_v1_tr_13020	0	0.0	0.0	0.0	0.25	0.0	3.71428571428571	4.45454545454545
2	FW_v1_tr_13021	3	0.666666666666667	7.0	1.33333333333333	0.75	1.5	0.714285714285714	0.454545454545455
1	FW_v1_tr_13022	0	2.33333333333333	2.6	10.3333333333333	17.125	9.8	27.5	21.4545454545455
1	FW_v1_tr_13023	0	0.0	0.8	7.5	7.125	6.7	12.2857142857143	10.0909090909091
1	FW_v1_tr_13024	0	0.0	0.2	8.83333333333333	7.875	6.8	11.4285714285714	10.0909090909091
1	FW_v1_tr_13026	0	0.0	1.2	7.66666666666667	7.375	8.7	12.8571428571429	9.27272727272727
1	FW_v1_tr_13027	0	0.333333333333333	0.4	8.83333333333333	10.125	9.5	13.7857142857143	10.6363636363636
1	FW_v1_tr_13028	0	0.333333333333333	1.0	8.83333333333333	10.0	8.2	13.0	11.3636363636364
1	FW_v1_tr_13030	5	13.6666666666667	17.6	4.83333333333333	0.875	0.5	0.571428571428571	0.181818181818182
1	FW_v1_tr_13031	17	21.0	23.0	33.5	37.0	30.7	32.5	27.3636363636364
1	FW_v1_tr_13032	0	6.0	6.4	11.0	13.5	6.6	3.78571428571429	2.63636363636364
2	FW_v1_tr_13033	21	99.3333333333333	124.0	415.333333333333	395.875	346.7	264.857142857143	181.727272727273
1	FW_v1_tr_13035	1	2.0	6.2	22.1666666666667	19.5	38.5	74.0	60.0
2	FW_v1_tr_13037	22	34.3333333333333	35.6	23.5	26.125	15.9	53.0	32.3636363636364
2	FW_v1_tr_13038	47	27.3333333333333	69.0	94.1666666666667	113.25	87.6	168.642857142857	135.181818181818
1	FW_v1_tr_13039	1	2.66666666666667	8.4	34.5	28.0	24.0	37.5	22.5454545454545
2	FW_v1_tr_13040	0	0.0	0.6	5.33333333333333	12.0	16.5	35.2857142857143	43.1818181818182
1	FW_v1_tr_13041	7	38.6666666666667	31.2	0.833333333333333	4.875	1.6	5.0	4.72727272727273
5	FW_v1_tr_13042	0	1.0	1.0	4.33333333333333	3.75	3.4	13.0	9.09090909090909
1	FW_v1_tr_13043	80	143.0	212.8	573.833333333333	615.0	445.0	776.428571428571	699.636363636364
1	FW_v1_tr_13044	2	3.66666666666667	8.4	8.16666666666667	17.75	15.0	85.3571428571429	68.8181818181818
1	FW_v1_tr_13045	1	3.33333333333333	15.0	23.5	30.0	15.0	12.9285714285714	9.81818181818182
1	FW_v1_tr_13046	10	20.3333333333333	29.6	28.3333333333333	34.25	21.9	37.0714285714286	49.5454545454545
1	FW_v1_tr_13047	0	0.0	3.2	2.5	8.5	12.9	38.7857142857143	31.4545454545455
1	FW_v1_tr_13048	0	0.0	0.0	0.0	0.0	0.6	3.21428571428571	0.727272727272727
2	FW_v1_tr_13049	0	0.0	0.0	0.833333333333333	5.125	9.5	15.2142857142857	4.90909090909091
1	FW_v1_tr_13050	0	2.66666666666667	0.4	0.333333333333333	0.0	0.9	7.28571428571429	8.27272727272727
1	FW_v1_tr_13051	77	372.0	753.8	653.833333333333	668.125	473.9	480.928571428571	291.0
1	FW_v1_tr_13052	81	392.666666666667	740.0	674.5	650.625	485.5	477.428571428571	284.0
1	FW_v1_tr_13053	10	32.3333333333333	29.8	44.0	33.75	18.1	24.8571428571429	15.3636363636364
14	FW_v1_tr_13054	0	0.0	0.0	32.0	98.0	98.4	64.1428571428571	32.5454545454545
1	FW_v1_tr_13055	0	0.0	2.6	2.0	2.0	1.5	17.1428571428571	9.90909090909091
1	FW_v1_tr_13056	1	0.0	0.4	3.83333333333333	3.125	5.5	2.57142857142857	0.636363636363636
14	FW_v1_tr_13057	0	0.0	0.0	0.0	0.0	0.0	11.4285714285714	25.8181818181818
5	FW_v1_tr_13058	1	0.0	0.0	0.166666666666667	1.0	2.3	9.71428571428571	3.90909090909091
1	FW_v1_tr_13059	3	19.3333333333333	8.8	9.0	20.125	12.2	9.5	8.18181818181818
1	FW_v1_tr_13060	2	17.6666666666667	8.8	9.33333333333333	17.0	14.0	10.5	6.72727272727273
1	FW_v1_tr_13061	2	12.6666666666667	7.6	7.83333333333333	18.0	11.9	9.71428571428571	9.0
14	FW_v1_tr_13062	0	0.333333333333333	0.0	0.166666666666667	0.375	0.4	9.21428571428571	6.09090909090909
1	FW_v1_tr_13063	117	302.666666666667	275.0	303.333333333333	313.875	182.3	336.857142857143	166.636363636364
3	FW_v1_tr_13064	0	5.33333333333333	1.4	3.33333333333333	4.125	6.3	15.1428571428571	10.9090909090909
5	FW_v1_tr_13065	0	1.0	1.4	9.83333333333333	7.5	7.8	19.7142857142857	16.7272727272727
1	FW_v1_tr_13066	9	36.0	47.2	66.3333333333333	55.5	31.4	94.0714285714286	92.8181818181818
2	FW_v1_tr_13067	0	7.66666666666667	3.4	9.0	18.625	18.3	17.9285714285714	11.1818181818182
14	FW_v1_tr_13069	0	0.333333333333333	0.4	66.5	179.75	162.7	204.142857142857	332.454545454545
2	FW_v1_tr_13071	3	1.0	1.6	8.66666666666667	17.375	7.6	11.8571428571429	18.9090909090909
1	FW_v1_tr_13072	106	58.3333333333333	100.2	40.5	67.75	45.5	88.0714285714286	85.7272727272727
1	FW_v1_tr_13073	605	151.666666666667	294.0	100.5	85.625	68.4	300.928571428571	257.727272727273
2	FW_v1_tr_13074	2	0.333333333333333	1.0	5.83333333333333	10.625	5.8	7.5	6.09090909090909
1	FW_v1_tr_13075	3	1.33333333333333	11.0	83.3333333333333	88.5	41.2	55.0714285714286	37.1818181818182
6	FW_v1_tr_13076	0	0.0	0.2	0.5	2.125	8.2	44.0	30.3636363636364
14	FW_v1_tr_13077	2	5.0	11.4	2.66666666666667	6.375	2.9	5.78571428571429	3.63636363636364
1	FW_v1_tr_13078	1	0.0	0.4	6.66666666666667	3.625	3.0	0.928571428571429	1.90909090909091
2	FW_v1_tr_13079	0	7.33333333333333	11.0	13.6666666666667	12.75	10.9	5.28571428571429	2.54545454545455
3	FW_v1_tr_13080	5	20.3333333333333	37.2	113.166666666667	101.0	45.1	38.1428571428571	30.0
1	FW_v1_tr_13081	1	0.0	0.8	2.83333333333333	6.5	4.9	13.1428571428571	7.09090909090909
1	FW_v1_tr_13082	0	0.0	0.0	0.0	0.125	0.3	3.35714285714286	0.454545454545455
1	FW_v1_tr_13083	0	0.0	0.0	2.5	2.375	6.4	2.42857142857143	0.0909090909090909
1	FW_v1_tr_13084	0	0.333333333333333	1.4	72.8333333333333	147.875	96.0	138.428571428571	86.9090909090909
1	FW_v1_tr_13085	0	51.3333333333333	55.6	185.166666666667	110.25	75.0	55.5714285714286	32.1818181818182
6	FW_v1_tr_13086	0	0.0	7.2	10.0	22.375	28.2	67.2857142857143	50.8181818181818
4	FW_v1_tr_13087	19	38.3333333333333	38.0	103.0	71.25	44.7	59.6428571428571	34.1818181818182
6	FW_v1_tr_13088	1	2.33333333333333	1.6	16.1666666666667	11.375	11.9	26.7857142857143	28.1818181818182
1	FW_v1_tr_13089	21	12.0	20.0	55.3333333333333	47.25	29.4	14.2857142857143	11.6363636363636
1	FW_v1_tr_13090	15	9.66666666666667	4.8	10.5	7.875	13.1	14.5	8.90909090909091
14	FW_v1_tr_13092	1	1.33333333333333	4.6	22.0	20.875	15.3	72.5714285714286	33.6363636363636
14	FW_v1_tr_13093	1	7.33333333333333	5.0	20.1666666666667	29.25	27.3	14.5	10.0909090909091
1	FW_v1_tr_13094	0	0.0	1.2	14.0	26.375	23.8	40.2142857142857	41.5454545454545
1	FW_v1_tr_13095	0	0.333333333333333	0.6	4.33333333333333	9.625	2.2	39.2142857142857	25.3636363636364
1	FW_v1_tr_13096	0	0.0	0.4	2.16666666666667	5.375	6.6	42.5	26.4545454545455
14	FW_v1_tr_13097	0	0.0	0.2	3.16666666666667	10.625	9.6	27.1428571428571	14.2727272727273
2	FW_v1_tr_13098	0	2.33333333333333	1.4	2.83333333333333	6.625	7.4	11.0	9.09090909090909
4	FW_v1_tr_13099	6	14.0	15.4	10.6666666666667	10.5	8.4	15.0714285714286	15.2727272727273
6	FW_v1_tr_13100	1	3.0	3.8	6.66666666666667	9.75	9.5	15.0714285714286	10.5454545454545
1	FW_v1_tr_13101	7	36.3333333333333	36.8	114.166666666667	111.25	90.0	60.2857142857143	48.9090909090909
1	FW_v1_tr_13102	0	1.0	6.8	7.16666666666667	8.375	7.5	74.9285714285714	55.1818181818182
1	FW_v1_tr_13103	0	0.0	0.6	0.666666666666667	0.875	0.8	2.5	1.90909090909091
1	FW_v1_tr_13104	0	4.0	8.6	18.3333333333333	21.375	11.7	17.5	13.4545454545455
13	FW_v1_tr_13106	0	78.3333333333333	170.0	445.166666666667	260.75	190.7	205.642857142857	147.818181818182
14	FW_v1_tr_13108	1	524.333333333333	853.8	795.666666666667	480.25	448.7	69.0	53.3636363636364
1	FW_v1_tr_13109	2	5.0	3.4	5.5	3.875	2.1	2.0	0.727272727272727
1	FW_v1_tr_13110	3	7.0	7.2	2.33333333333333	1.625	1.7	1.35714285714286	1.09090909090909
1	FW_v1_tr_13111	0	1.0	0.0	2.16666666666667	1.875	3.0	6.78571428571429	6.90909090909091
1	FW_v1_tr_13112	10	0.0	2.6	6.16666666666667	7.25	62.9	49.9285714285714	5.54545454545455
2	FW_v1_tr_13113	160	86.3333333333333	121.2	58.5	45.25	28.5	53.4285714285714	58.7272727272727
2	FW_v1_tr_13114	9	9.66666666666667	4.2	6.33333333333333	4.25	2.2	4.57142857142857	0.454545454545455
2	FW_v1_tr_13115	18	11.0	8.2	7.0	5.875	4.3	24.2857142857143	13.0909090909091
4	FW_v1_tr_13116	3	1.66666666666667	3.2	2.5	2.75	3.6	1.0	0.181818181818182
1	FW_v1_tr_13117	5	3.33333333333333	13.0	29.3333333333333	36.75	27.0	73.9285714285714	77.4545454545455
14	FW_v1_tr_13118	0	0.0	9.8	0.333333333333333	0.0	1.0	0.285714285714286	0.181818181818182
9	FW_v1_tr_13119	0	1.66666666666667	17.8	87.5	87.375	57.4	28.9285714285714	26.3636363636364
1	FW_v1_tr_13120	9	7.0	12.2	26.3333333333333	26.375	22.7	33.0714285714286	37.8181818181818
1	FW_v1_tr_13121	10	4.33333333333333	8.2	77.8333333333333	62.625	44.8	15.8571428571429	14.3636363636364
2	FW_v1_tr_13122	0	0.0	0.4	2.66666666666667	0.5	0.9	1.07142857142857	0.181818181818182
1	FW_v1_tr_13124	2	6.0	15.2	15.5	10.375	3.2	4.07142857142857	4.27272727272727
2	FW_v1_tr_13125	0	0.333333333333333	2.8	11.0	23.5	17.7	22.5714285714286	23.0909090909091
1	FW_v1_tr_13126	5	9.0	5.4	14.0	8.375	2.7	7.85714285714286	5.18181818181818
2	FW_v1_tr_13127	9	18.3333333333333	14.4	17.3333333333333	25.75	24.6	8.14285714285714	5.0
1	FW_v1_tr_13128	45	35.3333333333333	37.4	33.1666666666667	50.875	27.8	16.3571428571429	17.2727272727273
4	FW_v1_tr_13129	0	0.666666666666667	0.2	1.33333333333333	2.25	0.9	5.5	5.81818181818182
10	FW_v1_tr_13130	15	8.33333333333333	16.4	37.0	27.75	16.8	20.0714285714286	12.1818181818182
1	FW_v1_tr_13131	14	41.6666666666667	28.6	63.5	61.875	64.0	90.5	36.2727272727273
7	FW_v1_tr_13132	0	1.33333333333333	0.2	41.8333333333333	99.5	143.4	307.214285714286	287.181818181818
1	FW_v1_tr_13134	0	0.0	0.8	3.16666666666667	10.375	6.1	19.9285714285714	8.81818181818182
5	FW_v1_tr_13135	0	0.0	0.4	4.33333333333333	7.5	4.3	2.28571428571429	1.63636363636364
14	FW_v1_tr_13136	1	0.666666666666667	0.0	0.0	1.0	0.0	10.4285714285714	6.81818181818182
5	FW_v1_tr_13137	0	0.333333333333333	0.0	7.16666666666667	6.75	4.3	2.14285714285714	1.72727272727273
1	FW_v1_tr_13138	23	69.0	64.4	123.5	80.0	60.1	147.928571428571	123.636363636364
1	FW_v1_tr_13139	5	3.66666666666667	1.4	25.5	39.25	26.2	64.7142857142857	81.0909090909091
1	FW_v1_tr_13140	0	4.66666666666667	27.0	5.5	17.0	13.7	119.5	112.818181818182
14	FW_v1_tr_13141	2	15.0	35.2	57.0	43.0	44.4	59.5	44.2727272727273
14	FW_v1_tr_13142	4	18.0	31.6	54.5	47.0	45.2	56.2142857142857	44.0
1	FW_v1_tr_13143	0	0.0	0.0	2.0	12.25	15.4	56.7142857142857	45.6363636363636
1	FW_v1_tr_13144	0	0.0	5.0	0.5	4.25	1.6	3.57142857142857	9.81818181818182
1	FW_v1_tr_13145	0	0.0	0.0	0.0	0.0	0.2	4.64285714285714	3.0
1	FW_v1_tr_13147	0	0.0	0.2	0.666666666666667	0.375	1.2	49.7142857142857	99.7272727272727
14	FW_v1_tr_13148	0	0.0	0.0	0.0	0.0	0.0	4.21428571428571	2.45454545454545
5	FW_v1_tr_13149	0	0.0	0.0	0.0	0.0	0.0	7.14285714285714	11.7272727272727
2	FW_v1_tr_13150	1	1.0	2.4	19.0	29.0	27.0	17.0	20.0909090909091
1	FW_v1_tr_13151	7	6.33333333333333	14.0	6.66666666666667	13.25	4.0	18.1428571428571	10.0909090909091
1	FW_v1_tr_13152	0	4.66666666666667	1.4	6.16666666666667	6.125	12.5	38.9285714285714	35.6363636363636
1	FW_v1_tr_13153	0	0.0	0.0	2.5	0.75	1.6	28.9285714285714	27.8181818181818
14	FW_v1_tr_13154	5	10.6666666666667	52.0	13.6666666666667	11.875	3.7	1.0	1.54545454545455
1	FW_v1_tr_13156	4	2.33333333333333	5.0	17.6666666666667	7.625	4.6	10.1428571428571	4.72727272727273
1	FW_v1_tr_13157	2	15.3333333333333	53.0	42.0	54.75	38.9	24.6428571428571	14.2727272727273
14	FW_v1_tr_13158	6	19.0	9.4	18.6666666666667	18.75	24.0	24.5	23.9090909090909
2	FW_v1_tr_13159	30	32.0	33.8	4.83333333333333	19.375	10.2	29.6428571428571	32.0
1	FW_v1_tr_13160	0	0.0	0.0	0.0	0.125	1.2	4.28571428571429	5.36363636363636
1	FW_v1_tr_13161	3	4.66666666666667	6.2	5.16666666666667	2.625	3.5	5.28571428571429	2.45454545454545
1	FW_v1_tr_13162	23	26.3333333333333	20.2	14.8333333333333	13.125	3.1	5.78571428571429	2.54545454545455
14	FW_v1_tr_13163	0	0.0	0.0	9.33333333333333	6.25	0.7	3.21428571428571	4.36363636363636
14	FW_v1_tr_13164	0	0.0	0.2	9.83333333333333	4.625	0.8	2.0	3.18181818181818
1	FW_v1_tr_13165	0	0.0	0.0	1.0	0.125	1.8	7.57142857142857	3.27272727272727
14	FW_v1_tr_13166	0	0.666666666666667	10.4	17.1666666666667	30.5	41.7	111.142857142857	128.636363636364
14	FW_v1_tr_13167	0	0.0	0.0	0.0	0.0	0.0	7.35714285714286	7.63636363636364
14	FW_v1_tr_13168	1	0.0	0.2	0.666666666666667	2.75	2.8	1.0	0.818181818181818
1	FW_v1_tr_13169	43	29.6666666666667	58.0	15.1666666666667	18.875	16.2	18.2857142857143	30.5454545454545
1	FW_v1_tr_13170	3	6.33333333333333	5.8	3.33333333333333	12.0	12.6	87.9285714285714	84.1818181818182
14	FW_v1_tr_13171	6	7.66666666666667	7.6	14.1666666666667	29.625	16.8	59.2857142857143	48.1818181818182
14	FW_v1_tr_13172	0	0.0	1.8	1.16666666666667	5.625	4.5	10.6428571428571	13.8181818181818
1	FW_v1_tr_13173	3	35.3333333333333	106.2	227.166666666667	207.125	148.9	164.785714285714	90.5454545454545
2	FW_v1_tr_13174	2	3.66666666666667	2.8	9.33333333333333	11.25	13.9	25.6428571428571	20.7272727272727
1	FW_v1_tr_13175	167	401.666666666667	274.8	143.5	76.75	47.8	12.0714285714286	9.81818181818182
1	FW_v1_tr_13176	0	0.666666666666667	2.8	8.0	8.625	7.1	12.0714285714286	7.0
1	FW_v1_tr_13177	190	394.333333333333	269.2	129.833333333333	68.25	44.3	12.3571428571429	5.45454545454545
1	FW_v1_tr_13178	176	385.0	264.2	145.5	71.625	48.2	14.0714285714286	8.18181818181818
1	FW_v1_tr_13179	172	388.666666666667	269.4	130.5	78.625	47.0	12.5	8.81818181818182
1	FW_v1_tr_13180	2	0.666666666666667	0.8	5.66666666666667	9.125	3.5	1.42857142857143	0.272727272727273
3	FW_v1_tr_13181	0	0.666666666666667	3.0	0.0	1.75	1.1	4.28571428571429	1.81818181818182
1	FW_v1_tr_13182	3	3.0	5.8	10.5	5.375	5.5	1.14285714285714	0.454545454545455
1	FW_v1_tr_13183	0	1.33333333333333	0.2	8.16666666666667	7.5	4.2	1.57142857142857	0.0909090909090909
1	FW_v1_tr_13185	168	392.0	277.0	136.333333333333	74.25	46.5	13.2142857142857	8.36363636363636
1	FW_v1_tr_13186	0	0.0	0.0	1.16666666666667	5.375	6.4	56.2857142857143	67.1818181818182
1	FW_v1_tr_13187	2	8.33333333333333	4.8	12.0	13.625	8.1	10.1428571428571	5.54545454545455
14	FW_v1_tr_13188	0	0.0	0.4	7.33333333333333	5.125	13.5	126.214285714286	97.3636363636364
1	FW_v1_tr_13189	0	0.666666666666667	1.4	12.1666666666667	76.75	103.6	508.5	380.454545454545
1	FW_v1_tr_13190	7	46.6666666666667	48.2	241.833333333333	174.125	96.7	110.071428571429	82.3636363636364
1	FW_v1_tr_13191	5	3.66666666666667	6.8	9.0	16.75	10.2	29.4285714285714	22.2727272727273
1	FW_v1_tr_13192	4	1.66666666666667	7.6	12.0	18.5	12.4	30.5714285714286	23.4545454545455
7	FW_v1_tr_13193	23	9.33333333333333	20.6	4.5	8.75	2.0	5.71428571428571	4.09090909090909
2	FW_v1_tr_13194	0	4.33333333333333	4.2	12.0	9.5	3.8	13.9285714285714	10.8181818181818
2	FW_v1_tr_13196	0	23.0	25.0	86.0	71.875	53.6	43.9285714285714	24.5454545454545
1	FW_v1_tr_13197	5	10.3333333333333	11.6	75.3333333333333	82.375	99.8	22.7142857142857	24.9090909090909
1	FW_v1_tr_13198	0	0.333333333333333	1.2	2.16666666666667	2.5	1.4	2.78571428571429	3.54545454545455
1	FW_v1_tr_13199	5	22.6666666666667	35.4	101.5	86.375	56.1	89.2857142857143	64.3636363636364
2	FW_v1_tr_13201	0	2.33333333333333	8.8	21.8333333333333	19.375	9.6	15.6428571428571	8.90909090909091
2	FW_v1_tr_13202	1	3.66666666666667	7.4	22.1666666666667	18.75	9.8	15.1428571428571	8.36363636363636
3	FW_v1_tr_13203	0	1.0	12.6	143.166666666667	107.125	74.4	36.3571428571429	31.0
2	FW_v1_tr_13204	3	22.3333333333333	14.4	71.5	71.0	42.1	24.0	22.2727272727273
3	FW_v1_tr_13205	0	0.333333333333333	7.8	17.1666666666667	16.625	21.8	21.3571428571429	21.0909090909091
1	FW_v1_tr_13206	0	0.0	0.4	0.166666666666667	2.625	2.9	13.5	21.0909090909091
2	FW_v1_tr_13207	4	27.0	20.4	122.5	90.625	56.0	13.4285714285714	5.27272727272727
1	FW_v1_tr_13208	0	4.33333333333333	1.8	11.0	8.625	5.8	2.21428571428571	0.363636363636364
14	FW_v1_tr_13209	2	5.33333333333333	3.8	4.83333333333333	5.375	6.0	5.64285714285714	3.81818181818182
14	FW_v1_tr_13210	0	0.0	0.4	0.833333333333333	0.625	5.7	188.714285714286	178.454545454545
1	FW_v1_tr_13211	0	2.33333333333333	3.0	6.83333333333333	13.875	6.4	9.21428571428571	3.54545454545455
1	FW_v1_tr_13212	0	9.33333333333333	7.0	21.1666666666667	26.875	38.2	48.4285714285714	25.5454545454545
4	FW_v1_tr_13213	27	34.3333333333333	30.8	57.8333333333333	65.125	56.0	66.5	58.2727272727273
2	FW_v1_tr_13215	13	3.33333333333333	4.4	11.3333333333333	13.0	9.3	23.7857142857143	23.6363636363636
4	FW_v1_tr_13216	23	35.0	36.4	58.1666666666667	62.625	57.2	73.8571428571429	57.9090909090909
1	FW_v1_tr_13218	1	4.0	3.4	4.66666666666667	4.75	4.8	31.3571428571429	23.8181818181818
1	FW_v1_tr_13219	9	2.66666666666667	3.0	5.16666666666667	4.25	7.1	2.85714285714286	2.72727272727273
2	FW_v1_tr_13220	1	2.0	11.6	149.333333333333	512.125	551.7	618.714285714286	402.545454545455
1	FW_v1_tr_13221	0	0.0	0.6	3.33333333333333	3.75	2.6	10.9285714285714	14.0909090909091
1	FW_v1_tr_13222	2	80.3333333333333	95.6	412.5	225.375	170.7	202.928571428571	135.636363636364
1	FW_v1_tr_13223	8	1.66666666666667	4.8	28.0	11.0	15.8	32.0	22.7272727272727
14	FW_v1_tr_13224	4	20.3333333333333	21.6	85.3333333333333	54.5	63.5	74.7857142857143	59.6363636363636
1	FW_v1_tr_13225	3	1.0	6.0	24.3333333333333	14.0	13.5	33.8571428571429	22.0909090909091
1	FW_v1_tr_13226	0	0.0	0.4	0.0	0.25	0.0	7.14285714285714	2.36363636363636
2	FW_v1_tr_13227	0	2.33333333333333	8.8	13.0	15.5	13.1	45.7142857142857	44.1818181818182
3	FW_v1_tr_13228	0	25.0	35.8	59.1666666666667	67.875	43.1	30.2142857142857	17.2727272727273
1	FW_v1_tr_13229	0	12.0	13.2	11.8333333333333	16.125	14.0	10.8571428571429	2.09090909090909
5	FW_v1_tr_13230	2	5.33333333333333	15.4	57.0	50.25	50.8	178.857142857143	148.727272727273
1	FW_v1_tr_13231	9	3.66666666666667	6.2	3.83333333333333	4.375	1.6	20.5	25.3636363636364
5	FW_v1_tr_13232	0	0.0	1.6	19.1666666666667	22.5	18.5	23.3571428571429	20.0
6	FW_v1_tr_13233	4	248.666666666667	268.6	679.5	402.5	250.9	380.0	247.818181818182
1	FW_v1_tr_13234	0	0.0	0.4	2.66666666666667	6.875	5.2	20.1428571428571	16.7272727272727
2	FW_v1_tr_13235	6	0.666666666666667	2.6	7.66666666666667	9.125	8.8	31.9285714285714	31.1818181818182
2	FW_v1_tr_13236	0	0.333333333333333	3.0	5.16666666666667	17.375	4.6	8.07142857142857	11.0
5	FW_v1_tr_13237	1	0.0	0.6	0.833333333333333	1.0	3.6	126.928571428571	211.363636363636
1	FW_v1_tr_13238	7	64.6666666666667	262.0	466.833333333333	383.875	255.4	284.857142857143	200.909090909091
2	FW_v1_tr_13239	1	0.0	2.6	7.16666666666667	13.25	9.8	32.7857142857143	28.0
1	FW_v1_tr_13240	10	9.33333333333333	14.0	26.1666666666667	30.5	28.7	35.2142857142857	36.8181818181818
1	FW_v1_tr_13241	8	11.0	34.2	167.166666666667	137.0	87.6	41.3571428571429	33.1818181818182
5	FW_v1_tr_13242	0	0.0	0.6	0.166666666666667	0.75	3.6	127.785714285714	215.181818181818
1	FW_v1_tr_13243	2	7.33333333333333	18.8	34.1666666666667	41.375	33.2	23.0714285714286	34.2727272727273
6	FW_v1_tr_13244	17	12.3333333333333	13.2	8.33333333333333	19.625	16.3	32.4285714285714	29.2727272727273
1	FW_v1_tr_13245	0	2.33333333333333	12.6	44.3333333333333	55.75	33.1	43.1428571428571	52.2727272727273
1	FW_v1_tr_13246	1	7.33333333333333	2.0	14.6666666666667	10.625	6.2	5.14285714285714	2.09090909090909
1	FW_v1_tr_13247	4	8.33333333333333	18.6	9.16666666666667	4.875	9.5	14.6428571428571	6.0
1	FW_v1_tr_13248	7	21.6666666666667	62.8	184.166666666667	198.875	138.9	297.785714285714	245.545454545455
1	FW_v1_tr_13249	167	62.0	72.4	368.0	804.875	696.4	895.357142857143	673.545454545455
14	FW_v1_tr_13250	0	1.0	0.0	23.3333333333333	36.125	33.3	21.5714285714286	9.27272727272727
6	FW_v1_tr_13251	10	22.6666666666667	34.0	19.1666666666667	2.5	2.0	2.57142857142857	5.54545454545455
13	FW_v1_tr_13252	7	5.0	2.2	2.5	6.875	3.7	7.5	8.54545454545454
2	FW_v1_tr_13253	4	19.3333333333333	26.0	136.166666666667	122.0	85.9	57.0	36.6363636363636
5	FW_v1_tr_13254	2	0.0	9.6	1.33333333333333	6.125	2.6	8.5	4.27272727272727
